contract,internet_service_DSL,internet_service_Fiber,internet_service_Unknown,monthly_charges,online_security,payment_method_Cash,payment_method_Credit,payment_method_Debit,payment_method_UPI,support_calls,tech_support,tenure,total_charges,churn
0,0,0,1,41.41,0,0,0,1,0,0,0,10,414.1,0
0,1,0,0,76.4,1,0,0,1,0,3,0,15,1146.0,0
0,0,0,1,55.47,0,1,0,0,0,1,0,27,1497.69,0
0,1,0,0,26.45,1,0,0,1,0,0,1,1,26.45,0
0,1,0,0,38.04,0,0,1,0,0,0,0,16,608.64,0
0,1,0,0,104.56,0,0,1,0,0,2,0,44,4600.64,1
0,1,0,0,119.09,0,0,1,0,0,1,0,31,3691.79,1
1,0,1,0,103.55,0,1,0,0,0,0,0,36,3727.8,0
1,0,1,0,112.62,0,1,0,0,0,4,0,54,6081.48,1
1,0,1,0,37.31,0,0,0,0,1,3,0,3,111.93,1
0,0,1,0,118.63,0,0,0,0,1,2,0,33,3914.79,1
2,0,1,0,96.82,1,0,0,1,0,1,1,41,3969.62,0
2,0,1,0,88.07,0,0,1,0,0,2,1,62,5460.34,0
1,1,0,0,105.91,0,0,0,1,0,3,0,30,3177.3,1
0,1,0,0,41.99,0,0,1,0,0,0,0,38,1595.62,0
0,0,1,0,89.06,1,0,0,1,0,1,0,9,801.54,1
0,1,0,0,113.71,0,0,0,0,1,2,0,35,3979.85,1
1,1,0,0,31.7,1,0,0,1,0,2,1,19,602.3,0
2,0,1,0,71.31,0,0,0,1,0,4,0,18,1283.58,0
1,0,1,0,57.73,0,0,0,1,0,1,0,64,3694.72,0
1,0,1,0,36.7,1,1,0,0,0,0,0,13,477.1,0
1,1,0,0,26.52,0,0,1,0,0,1,1,31,822.12,0
1,1,0,0,48.84,1,0,0,1,0,1,0,36,1758.24,1
0,0,1,0,90.73,0,0,0,0,1,3,0,17,1542.41,1
0,1,0,0,68.3,1,0,0,1,0,0,0,46,3141.8,0
1,1,0,0,49.59,0,1,0,0,0,3,0,12,595.08,0
0,0,0,1,108.69,1,0,0,0,1,2,0,13,1412.97,1
1,0,1,0,50.97,0,0,0,0,1,1,0,38,1936.86,1
1,1,0,0,63.08,0,0,0,0,1,1,1,22,1387.76,0
0,0,1,0,106.73,0,0,0,0,1,3,1,59,6297.07,1
0,1,0,0,116.97,1,1,0,0,0,0,0,26,3041.22,1
0,1,0,0,88.35,1,0,1,0,0,3,0,12,1060.2,1
2,0,1,0,70.34,0,0,0,1,0,1,0,6,422.04,1
0,0,1,0,101.89,1,0,0,1,0,1,0,64,6520.96,1
0,1,0,0,97.5,0,0,0,1,0,0,1,12,1170.0,0
0,0,1,0,97.03,0,0,0,0,1,2,0,25,2425.75,1
1,1,0,0,76.01,0,0,0,0,1,1,0,15,1140.15,0
0,0,1,0,118.92,0,1,0,0,0,2,1,68,8086.56,0
2,0,1,0,40.72,1,0,0,0,1,0,0,70,2850.4,0
0,0,1,0,43.29,1,1,0,0,0,1,0,58,2510.82,1
0,0,0,1,72.4,1,0,1,0,0,1,0,68,4923.2,0
1,1,0,0,80.61,0,0,1,0,0,3,0,24,1934.64,1
1,0,1,0,46.28,1,1,0,0,0,1,0,40,1851.2,0
0,0,0,1,67.24,1,0,0,1,0,4,1,64,4303.36,0
0,0,1,0,34.9,0,0,0,1,0,1,1,4,139.6,0
0,1,0,0,54.73,1,0,0,0,1,3,1,8,437.84,0
0,0,1,0,104.65,0,0,0,1,0,0,0,18,1883.7,1
0,1,0,0,46.45,0,1,0,0,0,1,0,33,1532.85,0
0,0,1,0,46.4,0,1,0,0,0,4,1,61,2830.4,0
0,0,1,0,71.25,0,1,0,0,0,1,0,10,712.5,0
1,1,0,0,72.11,0,0,0,1,0,2,0,66,4759.26,0
0,0,1,0,96.25,0,0,1,0,0,2,0,16,1540.0,0
0,0,1,0,40.22,0,0,1,0,0,1,0,20,804.4,0
1,1,0,0,26.88,1,0,0,1,0,4,0,56,1505.28,0
0,1,0,0,81.23,0,1,0,0,0,1,0,63,5117.49,1
2,1,0,0,73.47,0,1,0,0,0,0,0,58,4261.26,0
1,1,0,0,34.56,0,0,1,0,0,2,1,46,1589.76,0
1,0,0,1,35.21,0,1,0,0,0,2,0,50,1760.5,0
0,0,1,0,84.38,0,0,0,1,0,2,0,36,3037.68,1
0,0,1,0,21.1,1,0,0,0,1,2,0,47,991.7,1
2,1,0,0,61.51,0,0,0,1,0,1,1,28,1722.28,0
2,0,0,1,40.73,0,0,1,0,0,4,1,60,2443.8,0
0,0,1,0,23.84,1,0,1,0,0,1,0,2,47.68,1
1,0,1,0,89.09,1,0,1,0,0,2,0,70,6236.3,0
1,0,1,0,35.72,0,0,1,0,0,4,1,50,1786.0,1
2,0,1,0,95.92,1,0,1,0,0,1,1,10,959.2,0
1,0,1,0,34.51,0,0,1,0,0,0,1,57,1967.07,0
0,0,1,0,25.28,0,1,0,0,0,1,1,22,556.16,0
0,0,1,0,67.62,1,0,1,0,0,0,1,45,3042.9,1
0,0,1,0,101.12,0,1,0,0,0,0,0,21,2123.52,1
0,0,1,0,46.2,1,0,0,0,1,2,1,27,1247.4,0
0,0,1,0,91.72,0,0,0,0,1,3,0,6,550.32,1
0,0,0,1,75.9,1,1,0,0,0,4,1,46,3491.4,0
0,0,1,0,30.06,0,0,0,0,1,0,0,66,1983.96,0
2,1,0,0,32.07,0,0,0,0,1,0,0,65,2084.55,0
2,1,0,0,87.32,0,0,1,0,0,0,0,50,4366.0,0
2,1,0,0,96.64,0,0,0,1,0,2,0,7,676.48,0
0,0,1,0,105.22,1,0,0,1,0,2,1,51,5366.22,0
1,0,1,0,90.51,0,0,1,0,0,2,0,24,2172.24,0
2,0,1,0,102.08,1,0,1,0,0,3,0,49,5001.92,1
0,0,0,1,40.86,0,0,0,0,1,2,1,38,1552.68,0
1,0,1,0,61.96,0,0,1,0,0,0,0,71,4399.16,0
1,0,0,1,83.78,0,1,0,0,0,1,0,24,2010.72,0
1,0,0,1,114.93,0,0,1,0,0,2,0,36,4137.48,0
0,0,0,1,105.21,0,0,1,0,0,0,1,67,7049.07,0
0,1,0,0,33.48,0,1,0,0,0,1,0,53,1774.44,0
1,0,1,0,44.73,0,1,0,0,0,4,0,26,1162.98,0
1,0,1,0,28.36,0,0,0,1,0,2,0,23,652.28,1
2,0,1,0,23.02,1,0,0,0,1,2,1,57,1312.14,0
2,0,1,0,69.31,0,0,0,0,1,2,0,7,485.17,0
0,0,1,0,110.55,1,1,0,0,0,3,0,38,4200.9,1
1,0,1,0,30.87,0,0,0,0,1,1,0,17,524.79,0
0,1,0,0,74.55,1,0,1,0,0,0,1,42,3131.1,1
1,0,1,0,72.11,0,0,0,1,0,0,0,64,4615.04,0
1,0,1,0,33.36,0,0,0,1,0,3,0,9,300.24,0
2,0,0,1,70.19,0,0,1,0,0,1,1,26,1824.94,0
2,1,0,0,67.37,0,0,0,0,1,1,0,46,3099.02,0
1,0,1,0,117.88,1,1,0,0,0,1,0,17,2003.96,0
0,0,1,0,89.36,1,1,0,0,0,0,0,55,4914.8,1
0,1,0,0,97.83,0,0,0,1,0,1,0,18,1760.94,1
0,1,0,0,45.96,0,1,0,0,0,2,0,9,413.64,0
1,0,1,0,119.68,1,0,1,0,0,2,1,9,1077.12,0
1,1,0,0,97.01,0,0,1,0,0,0,0,26,2522.26,0
0,1,0,0,54.75,0,0,1,0,0,1,0,22,1204.5,0
2,1,0,0,75.84,1,0,1,0,0,3,1,14,1061.76,1
1,0,1,0,28.76,1,0,1,0,0,0,0,3,86.28,0
1,1,0,0,94.81,1,0,0,0,1,3,0,9,853.29,1
1,0,1,0,32.14,0,0,0,1,0,2,0,22,707.08,1
0,0,1,0,89.16,1,1,0,0,0,1,0,56,4992.96,1
0,0,0,1,22.42,1,0,1,0,0,3,0,23,515.66,1
1,0,1,0,27.7,0,1,0,0,0,1,0,46,1274.2,1
2,1,0,0,117.33,1,0,0,1,0,1,0,31,3637.23,0
0,0,1,0,89.18,0,0,1,0,0,2,0,4,356.72,1
0,0,1,0,116.99,1,0,0,0,1,2,0,35,4094.65,0
0,0,1,0,98.48,0,0,0,1,0,1,0,50,4924.0,1
0,1,0,0,36.1,0,0,0,1,0,1,0,52,1877.2,0
0,1,0,0,97.73,0,0,0,0,1,1,1,52,5081.96,0
0,0,1,0,97.67,1,1,0,0,0,1,0,55,5371.85,1
0,0,0,1,58.43,1,0,1,0,0,1,0,71,4148.53,0
0,0,1,0,97.66,0,0,0,0,1,1,0,58,5664.28,1
1,0,1,0,38.33,1,0,0,1,0,1,0,21,804.93,0
0,0,1,0,84.88,1,1,0,0,0,2,1,24,2037.12,0
0,0,1,0,33.96,0,1,0,0,0,0,0,67,2275.32,0
0,0,1,0,113.91,0,1,0,0,0,1,0,20,2278.2,1
0,0,1,0,20.94,0,1,0,0,0,2,0,29,607.26,0
1,1,0,0,48.29,1,0,0,1,0,1,1,22,1062.38,0
1,0,1,0,109.8,1,0,0,0,1,2,1,51,5599.8,0
0,0,1,0,37.21,0,1,0,0,0,1,1,31,1153.51,0
0,0,1,0,53.69,0,0,0,1,0,2,0,44,2362.36,0
1,0,1,0,27.41,1,0,1,0,0,0,0,61,1672.01,0
0,1,0,0,80.43,1,0,1,0,0,4,0,26,2091.18,1
2,0,1,0,72.6,1,0,0,0,1,1,0,40,2904.0,0
0,1,0,0,52.11,1,0,1,0,0,2,1,60,3126.6,0
0,0,1,0,97.29,1,0,1,0,0,0,0,56,5448.24,0
0,1,0,0,104.21,1,0,0,1,0,3,0,72,7503.12,1
2,1,0,0,53.83,1,0,0,1,0,2,0,39,2099.37,0
0,1,0,0,108.51,0,0,0,0,1,1,0,57,6185.07,1
0,1,0,0,108.53,1,0,1,0,0,1,0,20,2170.6,1
1,0,0,1,78.54,1,0,1,0,0,0,1,59,4633.86,0
2,0,1,0,107.45,1,0,1,0,0,2,1,9,967.05,1
0,1,0,0,99.68,0,1,0,0,0,2,0,42,4186.56,1
0,0,1,0,106.16,0,0,1,0,0,3,0,69,7325.04,1
1,0,1,0,73.24,0,0,0,1,0,0,0,39,2856.36,1
0,0,1,0,42.12,0,0,1,0,0,2,0,41,1726.92,0
2,1,0,0,78.8,0,0,1,0,0,1,1,21,1654.8,0
2,0,1,0,103.36,1,1,0,0,0,3,0,48,4961.28,1
2,1,0,0,34.39,0,0,1,0,0,1,0,55,1891.45,0
0,0,1,0,118.16,0,0,1,0,0,1,0,69,8153.04,1
2,0,1,0,119.2,1,0,0,0,1,3,1,42,5006.4,0
2,0,1,0,87.83,0,0,0,1,0,2,0,56,4918.48,0
2,0,1,0,92.98,0,1,0,0,0,4,0,68,6322.64,1
0,0,1,0,70.39,0,0,0,0,1,1,1,63,4434.57,0
0,0,1,0,83.08,0,0,1,0,0,2,0,46,3821.68,1
0,1,0,0,103.98,0,0,0,1,0,3,1,48,4991.04,1
0,1,0,0,25.92,0,0,1,0,0,0,1,36,933.12,1
0,1,0,0,65.45,0,0,0,1,0,0,1,61,3992.45,0
0,0,1,0,108.83,0,1,0,0,0,1,0,1,108.83,1
1,0,1,0,102.23,0,1,0,0,0,0,0,60,6133.8,0
0,1,0,0,89.33,0,1,0,0,0,1,0,37,3305.21,1
0,1,0,0,61.79,1,0,1,0,0,2,0,59,3645.61,1
1,0,1,0,26.85,0,0,1,0,0,1,1,53,1423.05,0
2,0,1,0,78.04,1,1,0,0,0,1,1,69,5384.76,1
0,0,1,0,61.79,0,0,0,1,0,0,0,4,247.16,1
1,0,1,0,105.29,1,0,1,0,0,2,1,13,1368.77,1
0,0,0,1,89.48,1,0,1,0,0,2,1,8,715.84,0
0,0,1,0,30.02,0,1,0,0,0,2,0,23,690.46,0
1,0,1,0,77.12,1,0,1,0,0,4,0,34,2622.08,0
0,0,1,0,51.19,0,1,0,0,0,2,0,45,2303.55,0
1,1,0,0,27.8,1,1,0,0,0,1,0,52,1445.6,0
0,0,1,0,36.59,0,0,1,0,0,0,0,9,329.31,0
0,0,1,0,97.83,0,1,0,0,0,2,0,71,6945.93,1
1,1,0,0,27.7,1,0,1,0,0,2,0,8,221.6,0
0,0,1,0,92.42,0,0,0,0,1,1,1,60,5545.2,0
0,0,1,0,81.36,0,0,0,0,1,0,0,33,2684.88,0
0,1,0,0,24.6,0,0,1,0,0,1,0,67,1648.2,0
0,0,1,0,98.88,1,0,1,0,0,2,0,14,1384.32,1
1,0,1,0,116.3,1,0,0,1,0,2,1,40,4652.0,0
1,1,0,0,44.74,0,0,1,0,0,1,1,15,671.1,0
0,0,1,0,110.14,1,0,0,0,1,0,0,31,3414.34,1
0,0,1,0,84.86,0,1,0,0,0,2,0,71,6025.06,1
0,0,1,0,91.62,0,0,1,0,0,0,0,15,1374.3,1
0,1,0,0,26.29,0,0,0,0,1,3,0,54,1419.66,1
1,0,1,0,36.91,1,0,1,0,0,0,0,57,2103.87,0
0,0,1,0,47.56,1,0,0,1,0,3,0,23,1093.88,1
0,1,0,0,84.76,0,1,0,0,0,3,1,7,593.32,1
1,1,0,0,104.03,1,0,0,0,1,1,0,26,2704.78,0
0,0,1,0,86.87,0,1,0,0,0,0,0,16,1389.92,1
0,0,0,1,99.82,1,0,1,0,0,2,0,59,5889.38,1
2,0,1,0,116.7,0,0,1,0,0,6,1,40,4668.0,0
1,0,1,0,80.49,1,1,0,0,0,1,0,6,482.94,1
0,0,1,0,23.49,0,0,1,0,0,0,0,10,234.9,0
2,0,1,0,112.78,1,0,0,0,1,2,1,33,3721.74,1
0,0,0,1,68.51,0,0,0,1,0,2,1,20,1370.2,0
0,0,0,1,74.73,1,1,0,0,0,2,0,19,1419.87,0
2,1,0,0,41.08,1,0,0,1,0,4,1,13,534.04,0
0,1,0,0,94.87,1,0,1,0,0,1,1,54,5122.98,1
1,0,1,0,117.23,0,0,0,1,0,1,0,32,3751.36,0
0,0,0,1,59.96,1,0,1,0,0,0,0,53,3177.88,0
0,0,1,0,20.63,0,0,0,1,0,0,1,2,41.26,0
1,0,1,0,59.96,1,0,1,0,0,1,0,66,3957.36,0
1,1,0,0,87.83,0,0,1,0,0,1,0,40,3513.2,0
1,0,1,0,100.94,1,1,0,0,0,0,0,49,4946.06,0
0,0,1,0,106.93,1,0,0,0,1,0,0,12,1283.16,1
0,1,0,0,105.91,1,0,0,0,1,2,1,8,847.28,0
2,1,0,0,106.49,1,0,0,0,1,4,0,52,5537.48,1
0,1,0,0,30.92,1,0,1,0,0,1,0,24,742.08,0
2,1,0,0,56.67,1,1,0,0,0,0,0,38,2153.46,0
1,1,0,0,37.71,1,0,0,1,0,1,0,71,2677.41,0
1,0,0,1,35.07,0,0,0,1,0,1,0,11,385.77,0
1,0,1,0,117.17,0,1,0,0,0,1,1,60,7030.2,0
2,1,0,0,59.32,1,0,1,0,0,2,1,48,2847.36,0
0,0,1,0,94.01,0,1,0,0,0,1,1,63,5922.63,0
0,1,0,0,87.88,1,0,0,1,0,2,0,69,6063.72,1
1,0,1,0,86.1,0,1,0,0,0,3,0,46,3960.6,0
0,0,1,0,57.1,1,1,0,0,0,1,1,24,1370.4,0
0,1,0,0,113.17,1,1,0,0,0,2,0,51,5771.67,0
0,0,1,0,92.21,0,0,0,1,0,2,0,46,4241.66,1
1,0,1,0,31.66,1,0,0,0,1,2,0,18,569.88,0
1,1,0,0,70.16,1,1,0,0,0,1,0,21,1473.36,0
1,0,1,0,42.1,0,1,0,0,0,1,0,65,2736.5,0
0,1,0,0,95.75,1,0,1,0,0,1,0,61,5840.75,1
0,0,1,0,117.7,0,0,1,0,0,1,0,58,6826.6,1
1,1,0,0,99.49,1,0,1,0,0,0,0,31,3084.19,0
0,0,1,0,53.48,0,0,1,0,0,0,1,30,1604.4,0
0,1,0,0,36.8,1,0,1,0,0,2,0,23,846.4,0
0,0,1,0,37.89,0,1,0,0,0,2,0,36,1364.04,0
0,0,1,0,93.18,0,0,0,1,0,3,1,25,2329.5,1
1,0,1,0,39.46,0,0,0,1,0,1,1,11,434.06,0
2,1,0,0,82.36,0,0,0,1,0,0,0,5,411.8,1
0,1,0,0,20.54,0,0,0,1,0,1,0,62,1273.48,0
0,0,1,0,35.63,1,0,1,0,0,2,1,43,1532.09,0
1,0,1,0,61.86,1,1,0,0,0,0,0,45,2783.7,0
0,1,0,0,71.72,1,0,0,0,1,1,0,69,4948.68,0
1,0,0,1,56.34,0,0,0,0,1,3,0,43,2422.62,0
0,1,0,0,56.24,1,0,0,1,0,1,1,56,3149.44,0
0,0,1,0,91.4,1,0,1,0,0,2,0,14,1279.6,1
1,0,1,0,61.23,0,0,0,0,1,1,0,8,489.84,0
2,1,0,0,87.98,1,0,1,0,0,2,0,47,4135.06,0
0,0,1,0,105.77,1,0,1,0,0,0,0,56,5923.12,1
0,0,1,0,33.63,0,0,0,0,1,2,0,65,2185.95,0
0,1,0,0,91.01,0,0,0,0,1,1,0,53,4823.53,1
0,0,1,0,80.34,0,0,0,1,0,2,0,38,3052.92,1
0,0,0,1,73.56,1,0,0,1,0,2,0,19,1397.64,0
0,0,1,0,48.49,1,0,0,0,1,1,1,20,969.8,0
0,0,1,0,108.57,0,1,0,0,0,1,0,7,759.99,1
0,0,1,0,59.74,0,0,0,0,1,2,0,29,1732.46,0
0,0,0,1,96.19,0,0,0,1,0,3,0,32,3078.08,0
0,0,1,0,31.52,1,0,0,1,0,0,0,71,2237.92,0
0,0,1,0,72.98,1,0,0,1,0,1,0,3,218.94,1
0,0,1,0,69.68,0,0,0,0,1,1,0,25,1742.0,0
1,0,0,1,89.9,0,1,0,0,0,1,0,24,2157.6,1
0,0,0,1,53.12,0,1,0,0,0,1,0,42,2231.04,0
0,1,0,0,103.41,0,0,0,0,1,0,1,53,5480.73,0
0,0,1,0,20.77,0,0,0,0,1,0,0,21,436.17,0
2,0,1,0,62.15,1,0,1,0,0,2,0,40,2486.0,0
0,1,0,0,72.86,1,0,1,0,0,2,0,16,1165.76,1
1,1,0,0,42.9,1,0,0,0,1,0,0,49,2102.1,1
0,0,0,1,22.9,1,1,0,0,0,0,0,5,114.5,0
2,1,0,0,28.65,1,0,1,0,0,1,0,30,859.5,0
0,0,1,0,99.88,0,1,0,0,0,3,1,30,2996.4,0
1,0,1,0,89.18,0,0,0,1,0,1,0,55,4904.9,0
1,0,1,0,47.75,0,0,0,1,0,1,1,54,2578.5,1
1,1,0,0,98.42,0,0,0,0,1,2,0,4,393.68,1
2,1,0,0,75.3,0,1,0,0,0,2,1,48,3614.4,0
0,1,0,0,61.13,0,0,0,1,0,2,0,50,3056.5,0
0,1,0,0,24.96,1,0,0,1,0,1,0,1,24.96,1
0,0,1,0,108.9,0,0,0,0,1,0,0,13,1415.7,1
2,1,0,0,67.25,1,0,0,0,1,0,0,33,2219.25,0
0,1,0,0,91.12,1,0,0,0,1,3,1,15,1366.8,1
0,1,0,0,54.81,1,0,0,1,0,1,0,2,109.62,1
0,1,0,0,61.06,0,1,0,0,0,4,0,1,61.06,1
0,1,0,0,74.62,0,0,0,1,0,0,1,36,2686.32,0
0,0,1,0,112.16,1,1,0,0,0,1,1,38,4262.08,0
1,1,0,0,31.92,0,0,1,0,0,1,0,37,1181.04,0
2,1,0,0,92.54,1,0,0,0,1,1,1,63,5830.02,0
1,0,1,0,104.0,0,0,1,0,0,1,1,10,1040.0,1
0,0,1,0,85.95,0,1,0,0,0,0,0,57,4899.15,1
1,1,0,0,99.32,0,1,0,0,0,4,1,43,4270.76,0
0,0,1,0,54.71,1,1,0,0,0,2,0,15,820.65,0
1,0,1,0,43.08,0,0,0,1,0,2,0,46,1981.68,0
1,0,1,0,103.68,0,0,1,0,0,2,0,53,5495.04,1
1,1,0,0,53.71,1,0,0,1,0,1,0,6,322.26,0
2,0,1,0,117.82,0,0,0,0,1,2,1,32,3770.24,0
0,1,0,0,69.02,0,1,0,0,0,0,0,8,552.16,0
0,1,0,0,95.48,0,0,0,0,1,2,1,51,4869.48,0
1,0,1,0,43.06,1,1,0,0,0,2,0,28,1205.68,0
2,1,0,0,21.43,1,0,0,1,0,1,1,16,342.88,0
2,1,0,0,35.79,0,0,0,1,0,0,1,15,536.85,0
0,0,1,0,54.36,0,1,0,0,0,0,1,55,2989.8,1
0,0,0,1,66.58,1,0,0,0,1,1,0,24,1597.92,0
0,1,0,0,23.59,0,0,0,0,1,2,1,52,1226.68,0
1,0,1,0,21.55,0,0,0,1,0,1,0,72,1551.6,0
0,1,0,0,31.1,0,1,0,0,0,4,1,61,1897.1,1
2,0,1,0,86.13,0,0,0,0,1,3,0,27,2325.51,1
2,1,0,0,95.86,0,0,0,0,1,2,0,34,3259.24,1
1,1,0,0,110.53,1,0,0,0,1,1,1,42,4642.26,0
0,1,0,0,110.65,1,0,0,0,1,3,1,62,6860.3,1
0,1,0,0,87.16,0,0,0,0,1,3,0,6,522.96,1
0,0,0,1,54.72,0,0,1,0,0,1,0,18,984.96,0
0,0,1,0,56.99,1,0,1,0,0,1,0,45,2564.55,0
0,0,1,0,88.97,0,1,0,0,0,5,0,51,4537.47,1
1,1,0,0,71.19,1,0,0,1,0,2,1,12,854.28,1
0,1,0,0,98.06,0,0,0,0,1,1,0,60,5883.6,1
0,0,1,0,40.14,1,0,1,0,0,1,1,18,722.52,0
0,1,0,0,26.01,0,0,0,0,1,0,1,72,1872.72,0
0,0,1,0,92.59,0,1,0,0,0,3,0,44,4073.96,1
0,1,0,0,84.6,1,0,0,0,1,1,0,29,2453.4,1
0,1,0,0,94.95,0,1,0,0,0,0,0,43,4082.85,1
1,1,0,0,95.51,1,0,1,0,0,0,0,54,5157.54,1
0,0,1,0,106.42,0,0,0,0,1,1,0,28,2979.76,0
0,0,1,0,28.91,1,1,0,0,0,3,1,40,1156.4,1
2,1,0,0,53.91,1,0,0,1,0,2,0,27,1455.57,0
0,0,0,1,79.48,1,1,0,0,0,2,0,33,2622.84,0
1,1,0,0,57.41,0,0,0,0,1,2,0,14,803.74,0
0,0,1,0,52.11,1,0,1,0,0,2,0,72,3751.92,0
0,0,1,0,80.07,0,0,0,1,0,2,1,16,1281.12,0
0,1,0,0,74.89,0,0,1,0,0,1,0,19,1422.91,0
1,1,0,0,54.56,0,0,0,0,1,1,0,42,2291.52,0
0,0,1,0,33.31,0,0,1,0,0,3,1,45,1498.95,0
0,0,1,0,22.94,0,0,0,1,0,1,0,2,45.88,1
0,1,0,0,86.01,0,0,0,1,0,1,0,71,6106.71,1
0,1,0,0,30.17,1,0,0,1,0,3,0,13,392.21,1
1,1,0,0,117.23,0,0,0,1,0,1,1,24,2813.52,0
0,0,1,0,61.18,1,0,0,0,1,1,1,3,183.54,1
0,0,1,0,50.14,1,0,0,0,1,1,0,6,300.84,0
0,1,0,0,60.46,1,1,0,0,0,1,0,4,241.84,1
0,1,0,0,35.01,0,0,0,0,1,1,0,9,315.09,1
1,1,0,0,78.6,0,0,0,1,0,0,0,12,943.2,0
0,0,1,0,32.49,0,1,0,0,0,1,0,60,1949.4,0
2,1,0,0,48.91,1,0,1,0,0,1,0,18,880.38,1
0,1,0,0,75.68,0,0,0,0,1,1,0,54,4086.72,0
1,1,0,0,86.72,1,0,1,0,0,2,0,29,2514.88,1
0,0,1,0,62.19,1,0,0,1,0,2,1,12,746.28,0
0,1,0,0,24.44,1,0,1,0,0,1,1,16,391.04,0
1,0,1,0,55.26,0,0,1,0,0,3,0,43,2376.18,0
0,1,0,0,117.16,0,0,0,0,1,1,1,67,7849.72,1
1,0,0,1,59.13,0,0,0,0,1,1,0,64,3784.32,0
0,1,0,0,31.36,0,1,0,0,0,3,0,41,1285.76,1
1,1,0,0,22.06,0,0,0,0,1,4,1,47,1036.82,0
0,0,1,0,27.12,0,0,0,1,0,0,0,42,1139.04,0
0,0,0,1,116.36,1,0,1,0,0,1,1,15,1745.4,0
2,1,0,0,102.75,0,0,0,1,0,2,1,52,5343.0,0
1,1,0,0,53.02,1,1,0,0,0,3,0,37,1961.74,0
1,0,1,0,44.88,1,0,1,0,0,1,1,62,2782.56,0
1,0,0,1,114.17,1,0,0,0,1,3,1,54,6165.18,0
0,1,0,0,67.02,1,1,0,0,0,4,0,41,2747.82,0
0,1,0,0,54.04,1,1,0,0,0,3,0,7,378.28,1
1,0,1,0,50.32,0,0,0,0,1,1,0,72,3623.04,0
2,0,1,0,107.58,1,0,0,0,1,2,0,19,2044.02,0
0,1,0,0,46.43,1,1,0,0,0,3,1,6,278.58,0
0,1,0,0,85.97,0,0,0,0,1,1,0,46,3954.62,1
1,0,1,0,94.81,0,0,0,0,1,1,0,4,379.24,1
0,1,0,0,75.34,0,0,0,0,1,0,1,55,4143.7,0
0,0,0,1,90.87,0,0,1,0,0,0,0,42,3816.54,1
1,1,0,0,76.17,0,0,1,0,0,2,1,10,761.7,0
1,0,1,0,86.3,0,0,0,1,0,1,1,32,2761.6,0
2,1,0,0,63.03,0,1,0,0,0,2,1,50,3151.5,0
2,0,1,0,117.86,0,0,0,0,1,1,0,15,1767.9,0
0,0,1,0,90.42,1,1,0,0,0,1,1,54,4882.68,0
0,1,0,0,83.66,0,0,0,0,1,0,0,60,5019.6,1
0,1,0,0,113.37,0,0,1,0,0,3,0,19,2154.03,1
0,1,0,0,44.44,1,1,0,0,0,1,0,25,1111.0,0
1,0,1,0,104.33,0,1,0,0,0,3,1,46,4799.18,0
0,1,0,0,102.95,1,0,0,1,0,4,1,9,926.55,0
0,0,1,0,103.8,1,0,0,1,0,3,0,42,4359.6,1
0,1,0,0,69.03,0,0,1,0,0,1,1,51,3520.53,0
2,1,0,0,83.78,0,1,0,0,0,1,1,15,1256.7,0
0,1,0,0,84.68,0,0,0,0,1,0,0,15,1270.2,1
0,0,1,0,81.49,0,0,0,0,1,4,1,53,4318.97,1
0,0,1,0,98.4,0,1,0,0,0,1,1,4,393.6,1
1,0,1,0,83.99,1,0,0,1,0,5,1,52,4367.48,1
1,1,0,0,42.75,1,0,0,1,0,2,0,8,342.0,0
0,0,1,0,85.88,1,0,0,0,1,1,1,38,3263.44,0
2,0,1,0,107.78,0,0,0,0,1,2,0,55,5927.9,0
0,0,1,0,90.15,1,0,0,0,1,1,0,58,5228.7,1
0,0,1,0,37.97,1,0,1,0,0,3,0,26,987.22,1
0,0,1,0,107.9,0,1,0,0,0,2,1,8,863.2,0
0,1,0,0,116.28,0,0,1,0,0,1,0,9,1046.52,1
0,0,1,0,75.53,0,0,1,0,0,4,1,27,2039.31,0
0,0,1,0,41.11,0,0,0,0,1,2,1,29,1192.19,0
0,0,1,0,100.28,1,1,0,0,0,1,0,38,3810.64,1
0,1,0,0,49.2,1,0,0,1,0,3,0,13,639.6,1
1,0,1,0,93.61,1,0,0,0,1,2,0,57,5335.77,0
0,1,0,0,74.06,1,1,0,0,0,2,0,69,5110.14,0
0,1,0,0,85.64,1,0,1,0,0,2,1,14,1198.96,0
0,1,0,0,74.04,1,0,0,1,0,0,0,13,962.52,0
0,0,1,0,73.94,0,0,0,1,0,2,0,32,2366.08,0
0,1,0,0,106.61,1,0,1,0,0,2,0,33,3518.13,1
1,0,1,0,81.64,0,0,1,0,0,1,0,40,3265.6,0
0,1,0,0,34.81,0,0,0,1,0,1,0,43,1496.83,1
0,0,1,0,58.85,0,1,0,0,0,2,1,58,3413.3,0
2,0,1,0,35.62,0,0,0,1,0,2,0,16,569.92,1
0,0,1,0,86.4,0,0,0,0,1,2,0,6,518.4,0
0,0,1,0,59.09,1,0,0,0,1,3,0,17,1004.53,1
0,1,0,0,100.88,0,0,0,1,0,3,0,9,907.92,1
0,1,0,0,53.44,0,0,0,1,0,1,0,29,1549.76,0
2,0,1,0,60.36,0,0,1,0,0,1,0,18,1086.48,0
0,1,0,0,72.41,1,0,0,1,0,4,0,62,4489.42,1
0,1,0,0,84.94,0,0,0,1,0,0,0,48,4077.12,1
